longitude,latitude
-39.07814109699996,-11.712636636999946
-39.07814109699996,-11.462636636999946
-39.07814109699996,-11.212636636999946
-39.07814109699996,-10.962636636999946
-39.07814109699996,-10.712636636999946
-39.07814109699996,-10.462636636999946
-39.07814109699996,-10.212636636999946
-39.07814109699996,-9.962636636999946
-39.07814109699996,-9.712636636999946
-39.07814109699996,-9.462636636999946
-39.07814109699996,-9.212636636999946
-39.07814109699996,-8.962636636999946
-39.07814109699996,-8.712636636999946
-39.07814109699996,-8.462636636999946
-39.07814109699996,-8.212636636999946
-39.07814109699996,-7.962636636999946
-39.07814109699996,-7.712636636999946
-39.07814109699996,-7.462636636999946
-39.07814109699996,-7.212636636999946
-39.07814109699996,-6.962636636999946
-39.07814109699996,-6.712636636999946
-39.07814109699996,-6.462636636999946
-39.07814109699996,-6.212636636999946
-39.07814109699996,-5.962636636999946
-39.07814109699996,-5.712636636999946
-39.07814109699996,-5.462636636999946
-39.07814109699996,-5.212636636999946
-39.07814109699996,-4.962636636999946
-39.07814109699996,-4.712636636999946
-39.07814109699996,-4.462636636999946
-39.07814109699996,-4.212636636999946
-39.07814109699996,-3.962636636999946
-39.07814109699996,-3.712636636999946
-39.07814109699996,-3.462636636999946
-38.82814109699996,-11.962636636999946
-38.82814109699996,-11.712636636999946
-38.82814109699996,-11.462636636999946
-38.82814109699996,-11.212636636999946
-38.82814109699996,-10.962636636999946
-38.82814109699996,-10.712636636999946
-38.82814109699996,-10.462636636999946
-38.82814109699996,-10.212636636999946
-38.82814109699996,-9.962636636999946
-38.82814109699996,-9.712636636999946
-38.82814109699996,-9.462636636999946
-38.82814109699996,-9.212636636999946
-38.82814109699996,-8.962636636999946
-38.82814109699996,-8.712636636999946
-38.82814109699996,-8.462636636999946
-38.82814109699996,-8.212636636999946
-38.82814109699996,-7.962636636999946
-38.82814109699996,-7.712636636999946
-38.82814109699996,-7.462636636999946
-38.82814109699996,-7.212636636999946
-38.82814109699996,-6.962636636999946
-38.82814109699996,-6.712636636999946
-38.82814109699996,-6.462636636999946
-38.82814109699996,-6.212636636999946
-38.82814109699996,-5.962636636999946
-38.82814109699996,-5.712636636999946
-38.82814109699996,-5.462636636999946
-38.82814109699996,-5.212636636999946
-38.82814109699996,-4.962636636999946
-38.82814109699996,-4.712636636999946
-38.82814109699996,-4.462636636999946
-38.82814109699996,-4.212636636999946
-38.82814109699996,-3.962636636999946
-38.82814109699996,-3.712636636999946
-38.57814109699996,-11.712636636999946
-38.57814109699996,-11.462636636999946
-38.57814109699996,-11.212636636999946
-38.57814109699996,-10.962636636999946
-38.57814109699996,-10.712636636999946
-38.57814109699996,-10.462636636999946
-38.57814109699996,-10.212636636999946
-38.57814109699996,-9.962636636999946
-38.57814109699996,-9.712636636999946
-38.57814109699996,-9.462636636999946
-38.57814109699996,-9.212636636999946
-38.57814109699996,-8.962636636999946
-38.57814109699996,-8.712636636999946
-38.57814109699996,-8.462636636999946
-38.57814109699996,-8.212636636999946
-38.57814109699996,-7.962636636999946
-38.57814109699996,-7.712636636999946
-38.57814109699996,-7.462636636999946
-38.57814109699996,-7.212636636999946
-38.57814109699996,-6.962636636999946
-38.57814109699996,-6.712636636999946
-38.57814109699996,-6.462636636999946
-38.57814109699996,-6.212636636999946
-38.57814109699996,-5.962636636999946
-38.57814109699996,-5.712636636999946
-38.57814109699996,-5.462636636999946
-38.57814109699996,-5.212636636999946
-38.57814109699996,-4.962636636999946
-38.57814109699996,-4.712636636999946
-38.57814109699996,-4.462636636999946
-38.57814109699996,-4.212636636999946
-38.57814109699996,-3.962636636999946
-38.57814109699996,-3.712636636999946
-38.32814109699996,-11.712636636999946
-38.32814109699996,-11.462636636999946
-38.32814109699996,-11.212636636999946
-38.32814109699996,-10.962636636999946
-38.32814109699996,-10.712636636999946
-38.32814109699996,-10.462636636999946
-38.32814109699996,-10.212636636999946
-38.32814109699996,-9.962636636999946
-38.32814109699996,-9.712636636999946
-38.32814109699996,-9.462636636999946
-38.32814109699996,-9.212636636999946
-38.32814109699996,-8.962636636999946
-38.32814109699996,-8.712636636999946
-38.32814109699996,-8.462636636999946
-38.32814109699996,-8.212636636999946
-38.32814109699996,-7.962636636999946
-38.32814109699996,-7.712636636999946
-38.32814109699996,-7.462636636999946
-38.32814109699996,-7.212636636999946
-38.32814109699996,-6.962636636999946
-38.32814109699996,-6.712636636999946
-38.32814109699996,-6.462636636999946
-38.32814109699996,-6.212636636999946
-38.32814109699996,-5.962636636999946
-38.32814109699996,-5.712636636999946
-38.32814109699996,-5.462636636999946
-38.32814109699996,-5.212636636999946
-38.32814109699996,-4.962636636999946
-38.32814109699996,-4.712636636999946
-38.32814109699996,-4.462636636999946
-38.32814109699996,-4.212636636999946
-38.32814109699996,-3.962636636999946
-38.07814109699996,-11.462636636999946
-38.07814109699996,-11.212636636999946
-38.07814109699996,-10.962636636999946
-38.07814109699996,-10.712636636999946
-38.07814109699996,-10.462636636999946
-38.07814109699996,-10.212636636999946
-38.07814109699996,-9.962636636999946
-38.07814109699996,-9.712636636999946
-38.07814109699996,-9.462636636999946
-38.07814109699996,-9.212636636999946
-38.07814109699996,-8.962636636999946
-38.07814109699996,-8.712636636999946
-38.07814109699996,-8.462636636999946
-38.07814109699996,-8.212636636999946
-38.07814109699996,-7.962636636999946
-38.07814109699996,-7.712636636999946
-38.07814109699996,-7.462636636999946
-38.07814109699996,-7.212636636999946
-38.07814109699996,-6.962636636999946
-38.07814109699996,-6.712636636999946
-38.07814109699996,-6.462636636999946
-38.07814109699996,-6.212636636999946
-38.07814109699996,-5.962636636999946
-38.07814109699996,-5.712636636999946
-38.07814109699996,-5.462636636999946
-38.07814109699996,-5.212636636999946
-38.07814109699996,-4.962636636999946
-38.07814109699996,-4.712636636999946
-38.07814109699996,-4.462636636999946
-38.07814109699996,-4.212636636999946
-37.82814109699996,-11.212636636999946
-37.82814109699996,-10.962636636999946
-37.82814109699996,-10.712636636999946
-37.82814109699996,-10.462636636999946
-37.82814109699996,-10.212636636999946
-37.82814109699996,-9.962636636999946
-37.82814109699996,-9.712636636999946
-37.82814109699996,-9.462636636999946
-37.82814109699996,-9.212636636999946
-37.82814109699996,-8.962636636999946
-37.82814109699996,-8.712636636999946
-37.82814109699996,-8.462636636999946
-37.82814109699996,-8.212636636999946
-37.82814109699996,-7.962636636999946
-37.82814109699996,-7.712636636999946
-37.82814109699996,-7.462636636999946
-37.82814109699996,-7.212636636999946
-37.82814109699996,-6.962636636999946
-37.82814109699996,-6.712636636999946
-37.82814109699996,-6.462636636999946
-37.82814109699996,-6.212636636999946
-37.82814109699996,-5.962636636999946
-37.82814109699996,-5.712636636999946
-37.82814109699996,-5.462636636999946
-37.82814109699996,-5.212636636999946
-37.82814109699996,-4.962636636999946
-37.82814109699996,-4.712636636999946
-37.82814109699996,-4.462636636999946
-37.57814109699996,-10.962636636999946
-37.57814109699996,-10.462636636999946
-37.57814109699996,-10.212636636999946
-37.57814109699996,-9.962636636999946
-37.57814109699996,-9.712636636999946
-37.57814109699996,-9.462636636999946
-37.57814109699996,-9.212636636999946
-37.57814109699996,-8.962636636999946
-37.57814109699996,-8.712636636999946
-37.57814109699996,-8.462636636999946
-37.57814109699996,-8.212636636999946
-37.57814109699996,-7.962636636999946
-37.57814109699996,-7.712636636999946
-37.57814109699996,-7.462636636999946
-37.57814109699996,-7.212636636999946
-37.57814109699996,-6.962636636999946
-37.57814109699996,-6.712636636999946
-37.57814109699996,-6.462636636999946
-37.57814109699996,-6.212636636999946
-37.57814109699996,-5.962636636999946
-37.57814109699996,-5.712636636999946
-37.57814109699996,-5.462636636999946
-37.57814109699996,-5.212636636999946
-37.57814109699996,-4.962636636999946
-37.57814109699996,-4.712636636999946
-37.32814109699996,-10.212636636999946
-37.32814109699996,-9.962636636999946
-37.32814109699996,-9.712636636999946
-37.32814109699996,-9.462636636999946
-37.32814109699996,-9.212636636999946
-37.32814109699996,-8.962636636999946
-37.32814109699996,-8.712636636999946
-37.32814109699996,-8.462636636999946
-37.32814109699996,-8.212636636999946
-37.32814109699996,-7.962636636999946
-37.32814109699996,-7.712636636999946
-37.32814109699996,-7.462636636999946
-37.32814109699996,-7.212636636999946
-37.32814109699996,-6.962636636999946
-37.32814109699996,-6.712636636999946
-37.32814109699996,-6.462636636999946
-37.32814109699996,-6.212636636999946
-37.32814109699996,-5.962636636999946
-37.32814109699996,-5.712636636999946
-37.32814109699996,-5.462636636999946
-37.32814109699996,-5.212636636999946
-37.32814109699996,-4.962636636999946
-37.32814109699996,-4.712636636999946
-37.07814109699996,-10.212636636999946
-37.07814109699996,-9.962636636999946
-37.07814109699996,-9.712636636999946
-37.07814109699996,-9.462636636999946
-37.07814109699996,-9.212636636999946
-37.07814109699996,-8.962636636999946
-37.07814109699996,-8.712636636999946
-37.07814109699996,-8.462636636999946
-37.07814109699996,-8.212636636999946
-37.07814109699996,-7.962636636999946
-37.07814109699996,-7.712636636999946
-37.07814109699996,-7.462636636999946
-37.07814109699996,-7.212636636999946
-37.07814109699996,-6.962636636999946
-37.07814109699996,-6.712636636999946
-37.07814109699996,-6.462636636999946
-37.07814109699996,-6.212636636999946
-37.07814109699996,-5.962636636999946
-37.07814109699996,-5.712636636999946
-37.07814109699996,-5.462636636999946
-37.07814109699996,-5.212636636999946
-37.07814109699996,-4.962636636999946
-36.82814109699996,-9.962636636999946
-36.82814109699996,-9.712636636999946
-36.82814109699996,-9.462636636999946
-36.82814109699996,-9.212636636999946
-36.82814109699996,-8.962636636999946
-36.82814109699996,-8.712636636999946
-36.82814109699996,-8.462636636999946
-36.82814109699996,-8.212636636999946
-36.82814109699996,-7.962636636999946
-36.82814109699996,-7.712636636999946
-36.82814109699996,-7.462636636999946
-36.82814109699996,-7.212636636999946
-36.82814109699996,-6.962636636999946
-36.82814109699996,-6.712636636999946
-36.82814109699996,-6.462636636999946
-36.82814109699996,-6.212636636999946
-36.82814109699996,-5.962636636999946
-36.82814109699996,-5.712636636999946
-36.82814109699996,-5.462636636999946
-36.82814109699996,-5.212636636999946
-36.57814109699996,-9.712636636999946
-36.57814109699996,-9.462636636999946
-36.57814109699996,-8.962636636999946
-36.57814109699996,-8.712636636999946
-36.57814109699996,-8.462636636999946
-36.57814109699996,-8.212636636999946
-36.57814109699996,-7.962636636999946
-36.57814109699996,-7.712636636999946
-36.57814109699996,-7.462636636999946
-36.57814109699996,-7.212636636999946
-36.57814109699996,-6.962636636999946
-36.57814109699996,-6.712636636999946
-36.57814109699996,-6.462636636999946
-36.57814109699996,-6.212636636999946
-36.57814109699996,-5.962636636999946
-36.57814109699996,-5.712636636999946
-36.57814109699996,-5.462636636999946
-36.57814109699996,-5.212636636999946
-36.32814109699996,-8.712636636999946
-36.32814109699996,-8.462636636999946
-36.32814109699996,-8.212636636999946
-36.32814109699996,-7.962636636999946
-36.32814109699996,-7.712636636999946
-36.32814109699996,-7.462636636999946
-36.32814109699996,-7.212636636999946
-36.32814109699996,-6.962636636999946
-36.32814109699996,-6.712636636999946
-36.32814109699996,-6.462636636999946
-36.32814109699996,-6.212636636999946
-36.32814109699996,-5.962636636999946
-36.32814109699996,-5.712636636999946
-36.32814109699996,-5.462636636999946
-36.32814109699996,-5.212636636999946
-36.07814109699996,-8.462636636999946
-36.07814109699996,-8.212636636999946
-36.07814109699996,-7.962636636999946
-36.07814109699996,-7.712636636999946
-36.07814109699996,-7.462636636999946
-36.07814109699996,-7.212636636999946
-36.07814109699996,-6.962636636999946
-36.07814109699996,-6.712636636999946
-36.07814109699996,-6.462636636999946
-36.07814109699996,-6.212636636999946
-36.07814109699996,-5.962636636999946
-36.07814109699996,-5.712636636999946
-36.07814109699996,-5.462636636999946
-36.07814109699996,-5.212636636999946
-35.82814109699996,-8.212636636999946
-35.82814109699996,-7.962636636999946
-35.82814109699996,-7.712636636999946
-35.82814109699996,-7.462636636999946
-35.82814109699996,-7.212636636999946
-35.82814109699996,-6.962636636999946
-35.82814109699996,-6.712636636999946
-35.82814109699996,-6.462636636999946
-35.82814109699996,-6.212636636999946
-35.82814109699996,-5.962636636999946
-35.82814109699996,-5.712636636999946
-35.82814109699996,-5.462636636999946
-35.82814109699996,-5.212636636999946
-35.57814109699996,-8.212636636999946
-35.57814109699996,-7.962636636999946
-35.57814109699996,-7.462636636999946
-35.57814109699996,-7.212636636999946
-35.57814109699996,-6.962636636999946
-35.57814109699996,-6.712636636999946
-35.57814109699996,-6.462636636999946
-35.57814109699996,-6.212636636999946
-35.57814109699996,-5.962636636999946
-35.57814109699996,-5.712636636999946
-35.57814109699996,-5.462636636999946
-35.57814109699996,-5.212636636999946
-35.32814109699996,-7.212636636999946
-35.32814109699996,-6.962636636999946
-35.32814109699996,-6.712636636999946
-35.32814109699996,-6.462636636999946
-35.32814109699996,-5.962636636999946
-35.32814109699996,-5.712636636999946
